"Stazione Tipo";"Provincia";"Comune Nome";"Corpo Idrico Nome";"Stazione Id";"Stazione Nome";"Subsito";"Data";"Parametro Nome";"Valore Alfanum";"Matrice";"Prof M";"Note"
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"METALAXIL-M - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"MCPA - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"ACIDO AMINOMETILFOSFONICO (AMPA) - µg/L";"0,009";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"ACETOCLOR - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"TETRACONAZOLO - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"NAPROPAMIDE - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di Glifosate ed AMPA tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento marcati.Il valore di Glifosate è espresso come LdR.Il valore di AMPA è superiore al LdR ma inferiore al LdQ e pertanto non è possibile associare il valore dell'incertezza."
"TW";"GR";"ORBETELLO";"LAGUNA DI ORBETELLO - LEVANTE";"MAS-088";"ORBETELLO - INTERNO LAGUNA DI LEVANTE";"-";"28-NOV-19";"NICHEL - µg/L";"< 1";"ACQ";"-";"ACQUA SUPERFICIALE MAS-088   Subaliquota P01e misure di:pH, conducibilità,Temperatura, ossigeno disciolto mg/L;ossigeno disciolto %;salinità;trasparenza. sono state eseguite da personale del dipartimento di Grosseto alla data del verbale di prelievo"
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"BERILLIO - µg/L Be";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE   lori dei parametri: pH, temperatura dell'acqua ed ossigeno disciolto sono stati determinati in campo al momento del prelievo e sono riportati sul verbale di campionamento."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"BORO - mg/L";"< 0,1";"ACQ";"-";"ACQUA SUPERFICIALE   lori dei parametri: pH, temperatura dell'acqua ed ossigeno disciolto sono stati determinati in campo al momento del prelievo e sono riportati sul verbale di campionamento."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"PIRIMETANIL - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"FLUFENACET - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"CLOTIANIDIN - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"pinoxaden - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"TEBUFENOZIDE - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"PROPAZINA - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"2-CLOROFENOLO - µg/L";"< 0,2";"ACQ";"-";"ACQUA SUPERFICIALE    "
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"DIMETENAMIDE - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"DIMETOATO - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ETOPROFOS - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"FLUROXIPIR - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ATRAZINA, DEISOPROPIL- - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ANTIMONIO - µg/L";"0,3";"ACQ";"-";"ACQUA SUPERFICIALE   lori dei parametri: pH, temperatura dell'acqua ed ossigeno disciolto sono stati determinati in campo al momento del prelievo e sono riportati sul verbale di campionamento."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"BOSCALID - µg/L";"0,009";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ACETAMIPRID - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"SPIROXAMINA - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"tribromometano (bromoformio) - µg/L";"< 0,05";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"METALAXIL-M - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"MCPA - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ACIDO AMINOMETILFOSFONICO (AMPA) - µg/L";"0,496";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ACETOCLOR - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"TETRACONAZOLO - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"NAPROPAMIDE - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"DICLOROMETANO - µg/L";"< 5";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"INDENO[1,2,3-CD]PIRENE - µg/L";"0,0004";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"NICHEL - µg/L";"2,4";"ACQ";"-";"ACQUA SUPERFICIALE   lori dei parametri: pH, temperatura dell'acqua ed ossigeno disciolto sono stati determinati in campo al momento del prelievo e sono riportati sul verbale di campionamento."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"4-CLOROFENOLO - µg/L";"< 0,2";"ACQ";"-";"ACQUA SUPERFICIALE    "
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"FENAMIFOS - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"etilbenzene - µg/L";"< 0,1";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"isoxaflutole - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"CLORTOLURON - µg/L";"0,006";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"PENCONAZOLO - µg/L";"< 0,005";"ACQ";"-";"ACQUA SUPERFICIALE   La sommatoria dei PBDE riportata si riferisce ai congeneri 28, 47, 99, 100, 153 e 154 e tiene conto del recupero misurato con la tecnica della diluizione isotopica; i recuperi osservati rientrano tutti nell'intervallo di tolleranza indicato dal metodo.I valori di concentrazione di TBT, AMPA e Glifosate tengono conto del recupero calcolato mediante l'aggiunta al campione di opportuni materiali di riferimento isotopicamente marcati.L'incertezza è espressa come incertezza estesa, livello di probabilità p=0,95, fattore di copertura k=2, numero di gradi di libertà >10."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"CONDUCIBILITA' ELETTRICA SPECIFICA - µS/cm a 20°C";"502";"ACQ";"-";"ACQUA SUPERFICIALE   lori dei parametri: pH, temperatura dell'acqua ed ossigeno disciolto sono stati determinati in campo al momento del prelievo e sono riportati sul verbale di campionamento."
"TW";"PI";"PISA";"FIUME ARNO FOCE";"MAS-111";"ARNO - PONTE DELLA VITTORIA";"-";"26-NOV-19";"ferro - µg/L";"349";"ACQ";"-";"ACQUA SUPERFICIALE   lori dei parametri: pH, temperatura dell'acqua ed ossigeno disciolto sono stati determinati in campo al momento del prelievo e sono riportati sul verbale di campionamento."
